CN,PLT_CN,INVYR,STATECD,COUNTYCD,PLOT,SUBP,TRANSECT,SEGMNT,MEASYEAR,CONDID,SLOPE_BEGNDIST,SLOPE_ENDDIST,SLOPE,HORIZ_LENGTH,HORIZ_BEGNDIST,HORIZ_ENDDIST,CREATED_DATE,MODIFIED_DATE,SEGMNT_STATUS_CD,SEGMNT_NONSAMPLE_REASN_CD,TRANSECT_LENGTH
42785746020004,109828263010661,2008,39,83,2625,2,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785747020004,109828263010661,2008,39,83,2625,2,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785748020004,109828263010661,2008,39,83,2625,2,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785749020004,109828263010661,2008,39,83,2625,3,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785750020004,109828263010661,2008,39,83,2625,3,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785751020004,109828263010661,2008,39,83,2625,3,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785752020004,109828263010661,2008,39,83,2625,4,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785753020004,109828263010661,2008,39,83,2625,4,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785754020004,109828263010661,2008,39,83,2625,4,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42784105020004,109828805010661,2008,39,91,995,1,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:11,,,
42784106020004,109828805010661,2008,39,91,995,1,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:11,,,
42784107020004,109828805010661,2008,39,91,995,1,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:11,,,
42784108020004,109828805010661,2008,39,91,995,2,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:11,,,
42784109020004,109828805010661,2008,39,91,995,2,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:11,,,
42784110020004,109828805010661,2008,39,91,995,2,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:11,,,
42784111020004,109828805010661,2008,39,91,995,3,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:11,,,
42784112020004,109828805010661,2008,39,91,995,3,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:11,,,
42784113020004,109828805010661,2008,39,91,995,3,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:11,,,
42784114020004,109828805010661,2008,39,91,995,4,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:11,,,
42784115020004,109828805010661,2008,39,91,995,4,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:11,,,
42784116020004,109828805010661,2008,39,91,995,4,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:18,2025-01-13 08:35:11,,,
42785730020004,109828231010661,2008,39,93,5082,1,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785731020004,109828231010661,2008,39,93,5082,1,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785732020004,109828231010661,2008,39,93,5082,1,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785733020004,109828231010661,2008,39,93,5082,2,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785734020004,109828231010661,2008,39,93,5082,2,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785735020004,109828231010661,2008,39,93,5082,2,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785736020004,109828231010661,2008,39,93,5082,3,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785737020004,109828231010661,2008,39,93,5082,3,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785738020004,109828231010661,2008,39,93,5082,3,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785739020004,109828231010661,2008,39,93,5082,4,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785740020004,109828231010661,2008,39,93,5082,4,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42785741020004,109828231010661,2008,39,93,5082,4,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:20,2025-01-13 08:35:12,,,
42784417020004,109828591010661,2008,39,97,2280,1,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784418020004,109828591010661,2008,39,97,2280,1,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784419020004,109828591010661,2008,39,97,2280,1,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784420020004,109828591010661,2008,39,97,2280,2,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784421020004,109828591010661,2008,39,97,2280,2,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784422020004,109828591010661,2008,39,97,2280,2,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784423020004,109828591010661,2008,39,97,2280,3,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784424020004,109828591010661,2008,39,97,2280,3,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784425020004,109828591010661,2008,39,97,2280,3,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784426020004,109828591010661,2008,39,97,2280,4,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784427020004,109828591010661,2008,39,97,2280,4,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784428020004,109828591010661,2008,39,97,2280,4,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
216419915010661,109827771010661,2008,39,99,5047,1,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419903010661,109827771010661,2008,39,99,5047,1,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419904010661,109827771010661,2008,39,99,5047,1,270,1,2008,1,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419905010661,109827771010661,2008,39,99,5047,2,30,1,2008,3,0.0,24.11970149069,10,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419906010661,109827771010661,2008,39,99,5047,2,150,1,2008,3,0.0,8.5,35,8.022796029111,0.0,8.022796029111,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419907010661,109827771010661,2008,39,99,5047,2,150,2,2008,2,8.5,24.477203970889,0,15.977203970889,8.022796029111,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419908010661,109827771010661,2008,39,99,5047,2,270,1,2008,3,0.0,24.11970149069,10,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419909010661,109827771010661,2008,39,99,5047,3,30,1,2008,2,0.0,24.0,0,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419910010661,109827771010661,2008,39,99,5047,3,150,1,2008,3,0.0,24.0,0,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419911010661,109827771010661,2008,39,99,5047,3,270,1,2008,2,0.0,24.0,0,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419912010661,109827771010661,2008,39,99,5047,4,30,1,2008,1,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419913010661,109827771010661,2008,39,99,5047,4,150,1,2008,1,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419914010661,109827771010661,2008,39,99,5047,4,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
42783364020004,109828571010661,2008,39,101,3438,1,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:17,2025-01-13 08:35:12,,,
42783365020004,109828571010661,2008,39,101,3438,1,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:17,2025-01-13 08:35:12,,,
42783366020004,109828571010661,2008,39,101,3438,1,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:17,2025-01-13 08:35:12,,,
42783367020004,109828571010661,2008,39,101,3438,2,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:17,2025-01-13 08:35:12,,,
42783368020004,109828571010661,2008,39,101,3438,2,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:17,2025-01-13 08:35:12,,,
42783369020004,109828571010661,2008,39,101,3438,2,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:17,2025-01-13 08:35:12,,,
42783370020004,109828571010661,2008,39,101,3438,3,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:17,2025-01-13 08:35:12,,,
42783371020004,109828571010661,2008,39,101,3438,3,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:17,2025-01-13 08:35:12,,,
42783372020004,109828571010661,2008,39,101,3438,3,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:17,2025-01-13 08:35:12,,,
42783373020004,109828571010661,2008,39,101,3438,4,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:17,2025-01-13 08:35:12,,,
42783374020004,109828571010661,2008,39,101,3438,4,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:17,2025-01-13 08:35:12,,,
42783375020004,109828571010661,2008,39,101,3438,4,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:17,2025-01-13 08:35:12,,,
216420286010661,109827841010661,2008,39,105,2981,1,30,1,2008,1,0.0,24.738633753706,25,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420287010661,109827841010661,2008,39,105,2981,1,150,1,2008,1,0.0,27.390509305232,55,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420288010661,109827841010661,2008,39,105,2981,1,270,1,2008,1,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420289010661,109827841010661,2008,39,105,2981,2,30,1,2008,1,0.0,25.848791074246,40,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420290010661,109827841010661,2008,39,105,2981,2,150,1,2008,1,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420291010661,109827841010661,2008,39,105,2981,2,270,1,2008,1,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420292010661,109827841010661,2008,39,105,2981,3,30,1,2008,1,0.0,24.475293665245,20,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420293010661,109827841010661,2008,39,105,2981,3,150,1,2008,1,0.0,24.738633753706,25,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420294010661,109827841010661,2008,39,105,2981,3,270,1,2008,1,0.0,24.11970149069,10,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420295010661,109827841010661,2008,39,105,2981,4,30,1,2008,1,0.0,24.11970149069,10,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420296010661,109827841010661,2008,39,105,2981,4,150,1,2008,1,0.0,25.056735621385,30,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420297010661,109827841010661,2008,39,105,2981,4,270,1,2008,1,0.0,26.318054639354,45,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
42786146020004,109829279010661,2008,39,107,1740,1,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786147020004,109829279010661,2008,39,107,1740,1,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786148020004,109829279010661,2008,39,107,1740,1,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786149020004,109829279010661,2008,39,107,1740,2,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786150020004,109829279010661,2008,39,107,1740,2,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786151020004,109829279010661,2008,39,107,1740,2,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786152020004,109829279010661,2008,39,107,1740,3,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786153020004,109829279010661,2008,39,107,1740,3,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786154020004,109829279010661,2008,39,107,1740,3,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786155020004,109829279010661,2008,39,107,1740,4,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786156020004,109829279010661,2008,39,107,1740,4,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786157020004,109829279010661,2008,39,107,1740,4,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42784911020004,109829357010661,2008,39,109,2410,1,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:12,,,
42784912020004,109829357010661,2008,39,109,2410,1,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:12,,,
42784913020004,109829357010661,2008,39,109,2410,1,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:12,,,
42784914020004,109829357010661,2008,39,109,2410,2,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:12,,,
42784915020004,109829357010661,2008,39,109,2410,2,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:12,,,
42784916020004,109829357010661,2008,39,109,2410,2,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:12,,,
42784917020004,109829357010661,2008,39,109,2410,3,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:12,,,
42784918020004,109829357010661,2008,39,109,2410,3,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:12,,,
42784919020004,109829357010661,2008,39,109,2410,3,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:12,,,
42784920020004,109829357010661,2008,39,109,2410,4,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:12,,,
42784921020004,109829357010661,2008,39,109,2410,4,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:12,,,
42784922020004,109829357010661,2008,39,109,2410,4,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:12,,,
216419677010661,109827633010661,2008,39,111,3407,1,30,1,2008,1,0.0,26.832815729997,50,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419678010661,109827633010661,2008,39,111,3407,1,150,1,2008,1,0.0,24.475293665245,20,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419679010661,109827633010661,2008,39,111,3407,1,270,1,2008,1,0.0,24.738633753706,25,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419680010661,109827633010661,2008,39,111,3407,2,30,1,2008,2,0.0,24.11970149069,10,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419681010661,109827633010661,2008,39,111,3407,2,150,1,2008,2,0.0,24.11970149069,10,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419682010661,109827633010661,2008,39,111,3407,2,270,1,2008,2,0.0,5.0,10,4.97518595105,0.0,4.97518595105,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419683010661,109827633010661,2008,39,111,3407,2,270,2,2008,3,5.0,24.11970149069,10,19.02481404895,4.97518595105,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419684010661,109827633010661,2008,39,111,3407,3,30,1,2008,1,0.0,25.427544120501,35,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419685010661,109827633010661,2008,39,111,3407,3,150,1,2008,1,0.0,24.11970149069,10,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419686010661,109827633010661,2008,39,111,3407,3,270,1,2008,1,0.0,24.475293665245,20,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419687010661,109827633010661,2008,39,111,3407,4,30,1,2008,1,0.0,29.295733477761,70,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419688010661,109827633010661,2008,39,111,3407,4,150,1,2008,1,0.0,24.738633753706,25,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
216419689010661,109827633010661,2008,39,111,3407,4,270,1,2008,1,0.0,24.475293665245,20,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:13,,,
42786133020004,109829183010661,2008,39,113,5099,1,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786134020004,109829183010661,2008,39,113,5099,1,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786135020004,109829183010661,2008,39,113,5099,1,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786136020004,109829183010661,2008,39,113,5099,2,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786137020004,109829183010661,2008,39,113,5099,2,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786138020004,109829183010661,2008,39,113,5099,2,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786139020004,109829183010661,2008,39,113,5099,3,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786140020004,109829183010661,2008,39,113,5099,3,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786141020004,109829183010661,2008,39,113,5099,3,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786142020004,109829183010661,2008,39,113,5099,4,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786143020004,109829183010661,2008,39,113,5099,4,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
42786144020004,109829183010661,2008,39,113,5099,4,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:21,2025-01-13 08:35:12,,,
216421783010661,109829209010661,2008,39,115,3640,1,30,1,2008,1,0.0,24.11970149069,10,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216421784010661,109829209010661,2008,39,115,3640,1,150,1,2008,1,0.0,24.268498099388,15,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216421785010661,109829209010661,2008,39,115,3640,1,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216421786010661,109829209010661,2008,39,115,3640,2,30,1,2008,2,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216421787010661,109829209010661,2008,39,115,3640,2,150,1,2008,2,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216421788010661,109829209010661,2008,39,115,3640,2,270,1,2008,2,0.0,24.0,0,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216421789010661,109829209010661,2008,39,115,3640,3,30,1,2008,1,0.0,24.268498099388,15,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216421790010661,109829209010661,2008,39,115,3640,3,150,1,2008,1,0.0,24.268498099388,15,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216421791010661,109829209010661,2008,39,115,3640,3,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216421792010661,109829209010661,2008,39,115,3640,4,30,1,2008,1,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216421793010661,109829209010661,2008,39,115,3640,4,150,1,2008,1,0.0,24.268498099388,15,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216421794010661,109829209010661,2008,39,115,3640,4,270,1,2008,1,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420702010661,109828053010661,2008,39,119,1949,1,30,1,2008,1,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420703010661,109828053010661,2008,39,119,1949,1,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420704010661,109828053010661,2008,39,119,1949,1,270,1,2008,1,0.0,24.738633753706,25,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420705010661,109828053010661,2008,39,119,1949,2,30,1,2008,1,0.0,24.268498099388,15,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420706010661,109828053010661,2008,39,119,1949,2,150,1,2008,1,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420707010661,109828053010661,2008,39,119,1949,2,270,1,2008,1,0.0,24.475293665245,20,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420708010661,109828053010661,2008,39,119,1949,3,30,1,2008,1,0.0,24.029981273401,5,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420709010661,109828053010661,2008,39,119,1949,3,150,1,2008,1,0.0,24.11970149069,10,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420710010661,109828053010661,2008,39,119,1949,3,270,1,2008,1,0.0,24.268498099388,15,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420711010661,109828053010661,2008,39,119,1949,4,30,1,2008,1,0.0,24.268498099388,15,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420712010661,109828053010661,2008,39,119,1949,4,150,1,2008,1,0.0,24.11970149069,10,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
216420713010661,109828053010661,2008,39,119,1949,4,270,1,2008,1,0.0,24.738633753706,25,24.0,0.0,24.0,2009-10-05 06:40:46,2025-01-13 08:35:12,,,
42784430020004,109828749010661,2008,39,123,5389,1,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784431020004,109828749010661,2008,39,123,5389,1,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784432020004,109828749010661,2008,39,123,5389,1,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784433020004,109828749010661,2008,39,123,5389,2,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784434020004,109828749010661,2008,39,123,5389,2,150,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784435020004,109828749010661,2008,39,123,5389,2,270,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
42784436020004,109828749010661,2008,39,123,5389,3,30,1,2008,1,0.0,24.0,0,24.0,0.0,24.0,2012-06-06 07:10:19,2025-01-13 08:35:13,,,
